"Meter Serial","Meter Name","Timestamp","Date","Day","Time","TOU","Week ","Cumulative ImpWh","ImpkWh","Ptot","Stot","Cumulative ExpWh","ExpkWh","PFtot","MD","Qtot","Epoch"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 00:00:00","2023-08-01","Tuesday","00-00-00","Off-Peak","31","31987000.000","0.0000","0.0000","0.000000","80143416.0000","0.0000","","0.000","0.0000","1690840800"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 01:00:00","2023-08-01","Tuesday","01-00-00","Off-Peak","31","31987012.000","0.0120","0.0120","0.056247","80143416.0000","0.0000","0.2132","0.057","-0.0550","1690844403"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 02:00:00","2023-08-01","Tuesday","02-00-00","Off-Peak","31","31987030.000","0.0180","0.0180","0.060729","80143416.0000","0.0000","0.2964","0.062","-0.0580","1690848003"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 03:00:00","2023-08-01","Tuesday","03-00-00","Off-Peak","31","31987048.000","0.0180","0.0180","0.067446","80143416.0000","0.0000","0.2669","0.068","-0.0650","1690851603"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 04:00:00","2023-08-01","Tuesday","04-00-00","Off-Peak","31","31987060.000","0.0120","0.0120","0.060208","80143416.0000","0.0000","0.1993","0.068","-0.0590","1690855203"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 05:00:00","2023-08-01","Tuesday","05-00-00","Off-Peak","31","31987072.000","0.0120","0.0120","0.055317","80143416.0000","0.0000","0.2169","0.059","-0.0540","1690858803"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 06:00:00","2023-08-01","Tuesday","06-00-00","Off-Peak","31","31987088.000","0.0160","0.0160","0.066940","80143416.0000","0.0000","0.2390","0.070","-0.0650","1690862403"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 07:00:00","2023-08-01","Tuesday","07-00-00","Standard","31","31987106.000","0.0180","0.0180","0.071309","80143416.0000","0.0000","0.2524","0.087","-0.0690","1690866003"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 08:00:00","2023-08-01","Tuesday","08-00-00","Peak","31","31987124.000","0.0180","0.0180","0.074216","80143416.0000","0.0000","0.2425","0.087","-0.0720","1690869603"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 09:00:00","2023-08-01","Tuesday","09-00-00","Peak","31","31987144.000","0.0200","0.0200","0.070880","80143416.0000","0.0000","0.2822","0.077","-0.0680","1690873203"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 10:00:00","2023-08-01","Tuesday","10-00-00","Peak","31","31987160.000","0.0160","0.0160","0.064014","80143416.0000","0.0000","0.2499","0.070","-0.0620","1690876804"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 11:00:00","2023-08-01","Tuesday","11-00-00","Standard","31","31987178.000","0.0180","0.0180","0.060746","80143416.0000","0.0000","0.2964","0.065","-0.0580","1690880403"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 12:00:00","2023-08-01","Tuesday","12-00-00","Standard","31","31987194.000","0.0160","0.0160","0.060166","80143416.0000","0.0000","0.2659","0.062","-0.0580","1690884003"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 13:00:00","2023-08-01","Tuesday","13-00-00","Standard","31","31987196.000","0.0020","0.0020","0.004476","80143416.0000","0.0000","0.4473","0.057","-0.0040","1690887600"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 14:00:00","2023-08-01","Tuesday","14-00-00","Standard","31","31987196.000","0.0000","0.0000","0.000000","80143416.0000","0.0000","","0.000","0.0000","1690891200"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 15:00:00","2023-08-01","Tuesday","15-00-00","Standard","31","31987210.000","0.0140","0.0140","0.053807","80143416.0000","0.0000","0.2600","0.056","-0.0520","1690894803"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 16:00:00","2023-08-01","Tuesday","16-00-00","Standard","31","31987228.000","0.0180","0.0180","0.060729","80143416.0000","0.0000","0.2964","0.059","-0.0580","1690898403"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 17:00:00","2023-08-01","Tuesday","17-00-00","Standard","31","31987244.000","0.0160","0.0160","0.059203","80143416.0000","0.0000","0.2703","0.065","-0.0570","1690902003"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 18:00:00","2023-08-01","Tuesday","18-00-00","Standard","31","31987260.000","0.0160","0.0160","0.059203","80143416.0000","0.0000","0.2703","0.065","-0.0570","1690905603"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 19:00:00","2023-08-01","Tuesday","19-00-00","Peak","31","31987272.000","0.0120","0.0120","0.057271","80143416.0000","0.0000","0.2095","0.064","-0.0560","1690909203"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 20:00:00","2023-08-01","Tuesday","20-00-00","Peak","31","31987286.000","0.0140","0.0140","0.064519","80143416.0000","0.0000","0.2169","0.070","-0.0630","1690912804"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 21:00:00","2023-08-01","Tuesday","21-00-00","Standard","31","31987308.000","0.0220","0.0220","0.077223","80143416.0000","0.0000","0.2850","0.085","-0.0740","1690916403"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 22:00:00","2023-08-01","Tuesday","22-00-00","Standard","31","31987330.000","0.0220","0.0220","0.075286","80143416.0000","0.0000","0.2922","0.085","-0.0720","1690920003"
"1421236137","UCT - School Of Design Solar PV","2023-08-01 23:00:00","2023-08-01","Tuesday","23-00-00","Off-Peak","31","31987344.000","0.0140","0.0140","0.056754","80143416.0000","0.0000","0.2467","0.075","-0.0550","1690923603"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 00:00:00","2023-08-02","Wednesday","00-00-00","Off-Peak","31","31987358.000","0.0140","0.0140","0.056754","80143416.0000","0.0000","0.2467","0.061","-0.0550","1690927203"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 01:00:00","2023-08-02","Wednesday","01-00-00","Off-Peak","31","31987376.000","0.0180","0.0180","0.063600","80143416.0000","0.0000","0.2830","0.068","-0.0610","1690930803"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 02:00:00","2023-08-02","Wednesday","02-00-00","Off-Peak","31","31987392.000","0.0160","0.0160","0.065000","80143416.0000","0.0000","0.2462","0.068","-0.0630","1690934403"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 03:00:00","2023-08-02","Wednesday","03-00-00","Off-Peak","31","31987408.000","0.0160","0.0160","0.064014","80143416.0000","0.0000","0.2499","0.076","-0.0620","1690938004"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 04:00:00","2023-08-02","Wednesday","04-00-00","Off-Peak","31","31987424.000","0.0160","0.0160","0.064049","80143416.0000","0.0000","0.2499","0.068","-0.0620","1690941603"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 05:00:00","2023-08-02","Wednesday","05-00-00","Off-Peak","31","31987424.000","0.0000","0.0000","0.000000","80143416.0000","0.0000","","0.057","0.0000","1690945200"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 06:00:00","2023-08-02","Wednesday","06-00-00","Off-Peak","31","31987424.000","0.0000","0.0000","0.000000","80143416.0000","0.0000","","0.000","0.0000","1690948800"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 07:00:00","2023-08-02","Wednesday","07-00-00","Standard","31","31987440.000","0.0160","0.0160","0.063960","80143416.0000","0.0000","0.2499","0.072","-0.0619","1690952404"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 08:00:00","2023-08-02","Wednesday","08-00-00","Peak","31","31987456.000","0.0160","0.0160","0.065988","80143416.0000","0.0000","0.2425","0.072","-0.0640","1690956003"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 09:00:00","2023-08-02","Wednesday","09-00-00","Peak","31","31987468.000","0.0120","0.0120","0.058249","80143416.0000","0.0000","0.2060","0.062","-0.0570","1690959603"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 10:00:00","2023-08-02","Wednesday","10-00-00","Peak","31","31987482.000","0.0140","0.0140","0.058694","80143416.0000","0.0000","0.2385","0.062","-0.0570","1690963203"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 11:00:00","2023-08-02","Wednesday","11-00-00","Standard","31","31987496.000","0.0140","0.0140","0.056738","80143416.0000","0.0000","0.2467","0.063","-0.0550","1690966804"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 12:00:00","2023-08-02","Wednesday","12-00-00","Standard","31","31987502.000","0.0060","-21.8001","21.849522","80165216.0000","21.8000","-0.9977","28.928","1.4694","1690970403"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 13:00:00","2023-08-02","Wednesday","13-00-00","Standard","31","31987502.000","0.0000","-33.6880","33.752584","80198904.0000","33.6880","-0.9981","35.307","2.0870","1690974003"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 14:00:00","2023-08-02","Wednesday","14-00-00","Standard","31","31987502.000","0.0000","-34.6000","34.655188","80233504.0000","34.6000","-0.9984","35.364","1.9550","1690977603"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 15:00:00","2023-08-02","Wednesday","15-00-00","Standard","31","31987502.000","0.0000","-29.6480","29.679636","80263152.0000","29.6480","-0.9989","34.162","1.3700","1690981203"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 16:00:00","2023-08-02","Wednesday","16-00-00","Standard","31","31987502.000","0.0000","-20.3120","20.407309","80283464.0000","20.3120","-0.9953","28.323","1.9700","1690984803"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 17:00:00","2023-08-02","Wednesday","17-00-00","Standard","31","31987502.000","0.0000","-8.2640","8.600720","80291728.0000","8.2640","-0.9608","17.937","2.3830","1690988403"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 18:00:00","2023-08-02","Wednesday","18-00-00","Standard","31","31987502.000","0.0000","-0.6880","1.872941","80292416.0000","0.6880","-0.3673","5.794","1.7420","1690992003"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 19:00:00","2023-08-02","Wednesday","19-00-00","Peak","31","31987518.000","0.0160","0.0160","0.109148","80292416.0000","0.0000","0.1466","1.681","-0.1080","1690995604"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 20:00:00","2023-08-02","Wednesday","20-00-00","Peak","31","31987532.000","0.0140","0.0140","0.403355","80292416.0000","0.0000","0.0347","0.408","-0.4031","1690999203"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 21:00:00","2023-08-02","Wednesday","21-00-00","Standard","31","31987532.000","0.0000","0.0000","0.000000","80292416.0000","0.0000","","0.399","0.0000","1691002800"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 22:00:00","2023-08-02","Wednesday","22-00-00","Standard","31","31987532.000","0.0000","0.0000","0.000000","80292416.0000","0.0000","","0.000","0.0000","1691006400"
"1421236137","UCT - School Of Design Solar PV","2023-08-02 23:00:00","2023-08-02","Wednesday","23-00-00","Off-Peak","31","31987554.000","0.0220","0.0220","0.410248","80292416.0000","0.0000","0.0536","0.412","-0.4097","1691010003"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 00:00:00","2023-08-03","Thursday","00-00-00","Off-Peak","31","31987572.000","0.0180","0.0180","0.412393","80292416.0000","0.0000","0.0436","0.416","-0.4120","1691013603"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 01:00:00","2023-08-03","Thursday","01-00-00","Off-Peak","31","31987594.000","0.0220","0.0220","0.410590","80292416.0000","0.0000","0.0536","0.416","-0.4100","1691017203"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 02:00:00","2023-08-03","Thursday","02-00-00","Off-Peak","31","31987612.000","0.0180","0.0180","0.414391","80292416.0000","0.0000","0.0434","0.418","-0.4140","1691020803"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 03:00:00","2023-08-03","Thursday","03-00-00","Off-Peak","31","31987630.000","0.0180","0.0180","0.404401","80292416.0000","0.0000","0.0445","0.416","-0.4040","1691024403"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 04:00:00","2023-08-03","Thursday","04-00-00","Off-Peak","31","31987640.000","0.0100","0.0100","0.403124","80292416.0000","0.0000","0.0248","0.403","-0.4030","1691028003"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 05:00:00","2023-08-03","Thursday","05-00-00","Off-Peak","31","31987660.000","0.0200","0.0120","0.408176","80292424.0000","0.0080","0.0294","0.411","-0.4080","1691031603"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 06:00:00","2023-08-03","Thursday","06-00-00","Off-Peak","31","31987676.000","0.0160","0.0160","0.405316","80292424.0000","0.0000","0.0395","0.411","-0.4050","1691035203"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 07:00:00","2023-08-03","Thursday","07-00-00","Standard","31","31987688.000","0.0120","0.0120","0.402179","80292424.0000","0.0000","0.0298","0.404","-0.4020","1691038803"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 08:00:00","2023-08-03","Thursday","08-00-00","Peak","31","31987704.000","0.0160","-0.0480","0.227130","80292488.0000","0.0640","-0.2113","0.647","0.2220","1691042403"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 09:00:00","2023-08-03","Thursday","09-00-00","Peak","31","31987704.000","0.0000","-1.8000","2.671456","80294288.0000","1.8000","-0.6738","3.186","1.9740","1691046003"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 10:00:00","2023-08-03","Thursday","10-00-00","Peak","31","31987704.000","0.0000","-9.8480","10.125202","80304136.0000","9.8480","-0.9726","12.134","2.3530","1691049603"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 11:00:00","2023-08-03","Thursday","11-00-00","Standard","31","31987704.000","0.0000","-21.2741","21.407735","80325416.0000","21.2800","-0.9938","22.926","2.3883","1691053204"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 12:00:00","2023-08-03","Thursday","12-00-00","Standard","31","31987704.000","0.0000","-26.9595","27.083683","80352368.0000","26.9520","-0.9954","27.925","2.5907","1691056803"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 13:00:00","2023-08-03","Thursday","13-00-00","Standard","31","31987704.000","0.0000","-3.0919","3.111401","80355457.3550","3.0894","-0.9937","27.925","0.3475","1691060400"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 14:00:00","2023-08-03","Thursday","14-00-00","Standard","31","31987704.000","0.0000","-0.6663","0.669373","80356123.6980","0.6663","-0.9955","0.689","0.0636","1691064000"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 15:00:00","2023-08-03","Thursday","15-00-00","Standard","31","31987704.000","0.0000","-25.6629","25.709855","80381808.0000","25.6843","-0.9982","27.210","1.5529","1691067603"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 16:00:00","2023-08-03","Thursday","16-00-00","Standard","31","31987704.000","0.0000","-18.6560","18.779250","80400464.0000","18.6560","-0.9934","27.210","2.1480","1691071203"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 17:00:00","2023-08-03","Thursday","17-00-00","Standard","31","31987704.000","0.0000","-7.1180","7.516974","80407584.0000","7.1200","-0.9469","16.079","2.4163","1691074804"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 18:00:00","2023-08-03","Thursday","18-00-00","Standard","31","31987704.000","0.0000","-1.0723","2.219723","80408656.0000","1.0720","-0.4831","5.243","1.9435","1691078403"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 19:00:00","2023-08-03","Thursday","19-00-00","Peak","31","31987754.000","0.0500","0.0420","0.497775","80408664.0000","0.0080","0.0844","2.021","0.4960","1691082003"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 20:00:00","2023-08-03","Thursday","20-00-00","Peak","31","31987778.000","0.0240","0.0240","0.419687","80408664.0000","0.0000","0.0572","0.426","-0.4190","1691085603"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 21:00:00","2023-08-03","Thursday","21-00-00","Standard","31","31987790.000","0.0120","0.0120","0.403179","80408664.0000","0.0000","0.0298","0.426","-0.4030","1691089203"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 22:00:00","2023-08-03","Thursday","22-00-00","Standard","31","31987808.000","0.0180","0.0180","0.396409","80408664.0000","0.0000","0.0454","0.406","-0.3960","1691092803"
"1421236137","UCT - School Of Design Solar PV","2023-08-03 23:00:00","2023-08-03","Thursday","23-00-00","Off-Peak","31","31987826.000","0.0180","0.0180","0.402403","80408664.0000","0.0000","0.0447","0.404","-0.4020","1691096403"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 00:00:00","2023-08-04","Friday","00-00-00","Off-Peak","31","31987844.000","0.0180","0.0180","0.405400","80408664.0000","0.0000","0.0444","0.408","-0.4050","1691100003"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 01:00:00","2023-08-04","Friday","01-00-00","Off-Peak","31","31987860.000","0.0160","0.0160","0.402206","80408664.0000","0.0000","0.0398","0.408","-0.4019","1691103604"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 02:00:00","2023-08-04","Friday","02-00-00","Off-Peak","31","31987878.000","0.0180","0.0180","0.401404","80408664.0000","0.0000","0.0448","0.404","-0.4010","1691107204"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 03:00:00","2023-08-04","Friday","03-00-00","Off-Peak","31","31987896.000","0.0180","0.0180","0.403402","80408664.0000","0.0000","0.0446","0.404","-0.4030","1691110804"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 04:00:00","2023-08-04","Friday","04-00-00","Off-Peak","31","31987920.000","0.0240","0.0240","0.410816","80408664.0000","0.0000","0.0584","0.414","-0.4101","1691114403"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 05:00:00","2023-08-04","Friday","05-00-00","Off-Peak","31","31987928.000","0.0080","0.0080","0.400080","80408664.0000","0.0000","0.0200","0.408","-0.4000","1691118003"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 06:00:00","2023-08-04","Friday","06-00-00","Off-Peak","31","31987936.000","0.0080","0.0080","0.401080","80408664.0000","0.0000","0.0199","0.401","-0.4010","1691121603"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 07:00:00","2023-08-04","Friday","07-00-00","Standard","31","31987958.000","0.0220","0.0220","0.406482","80408664.0000","0.0000","0.0541","0.413","-0.4059","1691125204"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 08:00:00","2023-08-04","Friday","08-00-00","Peak","31","31987968.000","0.0100","-0.1020","0.198307","80408776.0000","0.1120","-0.5145","0.532","0.1700","1691128803"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 09:00:00","2023-08-04","Friday","09-00-00","Peak","31","31987968.000","0.0000","-2.4720","3.193629","80411248.0000","2.4720","-0.7740","3.795","2.0220","1691132403"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 10:00:00","2023-08-04","Friday","10-00-00","Peak","31","31987968.000","0.0000","-10.3811","10.609684","80421632.0000","10.3840","-0.9785","12.809","2.1904","1691136004"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 11:00:00","2023-08-04","Friday","11-00-00","Standard","31","31987968.000","0.0000","-21.2939","21.391942","80442920.0000","21.2880","-0.9954","21.020","2.0456","1691139603"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 12:00:00","2023-08-04","Friday","12-00-00","Standard","31","31987968.000","0.0000","-28.3440","28.430027","80471264.0000","28.3440","-0.9970","29.481","2.2100","1691143203"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 13:00:00","2023-08-04","Friday","13-00-00","Standard","31","31987968.000","0.0000","-34.9760","35.053390","80506240.0000","34.9760","-0.9978","36.683","2.3280","1691146803"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 14:00:00","2023-08-04","Friday","14-00-00","Standard","31","31987968.000","0.0000","-35.5520","35.626514","80541792.0000","35.5520","-0.9979","36.683","2.3030","1691150403"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 15:00:00","2023-08-04","Friday","15-00-00","Standard","31","31987968.000","0.0000","-30.1196","30.200265","80571920.0000","30.1280","-0.9973","35.208","2.2054","1691154004"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 16:00:00","2023-08-04","Friday","16-00-00","Standard","31","31987968.000","0.0000","-20.5417","20.617607","80592456.0000","20.5360","-0.9963","28.442","1.7675","1691157603"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 17:00:00","2023-08-04","Friday","17-00-00","Standard","31","31987968.000","0.0000","-7.9600","8.308762","80600416.0000","7.9600","-0.9580","18.347","2.3820","1691161203"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 18:00:00","2023-08-04","Friday","18-00-00","Standard","31","31987968.000","0.0000","-0.9840","2.097179","80601400.0000","0.9840","-0.4692","5.625","1.8520","1691164803"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 19:00:00","2023-08-04","Friday","19-00-00","Peak","31","31988008.000","0.0400","0.0320","0.402275","80601408.0000","0.0080","0.0795","1.905","0.4010","1691168403"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 20:00:00","2023-08-04","Friday","20-00-00","Peak","31","31988020.000","0.0120","0.0120","0.410176","80601408.0000","0.0000","0.0293","0.416","-0.4100","1691172003"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 21:00:00","2023-08-04","Friday","21-00-00","Standard","31","31988020.839","0.0008","0.0008","0.079496","80601408.0000","0.0000","0.0106","0.406","-0.0795","1691175600"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 22:00:00","2023-08-04","Friday","22-00-00","Standard","31","31988021.871","0.0010","0.0010","0.014379","80601408.0000","0.0000","0.0718","0.014","-0.0143","1691179200"
"1421236137","UCT - School Of Design Solar PV","2023-08-04 23:00:00","2023-08-04","Friday","23-00-00","Off-Peak","31","31988048.000","0.0261","0.0261","0.380706","80601408.0000","0.0000","0.0686","0.407","-0.3798","1691182804"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 00:00:00","2023-08-05","Saturday","00-00-00","Off-Peak","31","31988072.000","0.0240","0.0240","0.406822","80601408.0000","0.0000","0.0590","0.407","-0.4061","1691186403"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 01:00:00","2023-08-05","Saturday","01-00-00","Off-Peak","31","31988096.000","0.0240","0.0240","0.410702","80601408.0000","0.0000","0.0584","0.411","-0.4100","1691190003"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 02:00:00","2023-08-05","Saturday","02-00-00","Off-Peak","31","31988104.000","0.0080","0.0080","0.404079","80601408.0000","0.0000","0.0198","0.411","-0.4040","1691193603"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 03:00:00","2023-08-05","Saturday","03-00-00","Off-Peak","31","31988104.917","0.0009","-0.0028","0.050492","80601411.6670","0.0037","-0.0545","0.404","-0.0504","1691197203"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 04:00:00","2023-08-05","Saturday","04-00-00","Off-Peak","31","31988105.917","0.0010","-0.0030","0.019235","80601415.6670","0.0040","-0.1560","0.019","-0.0190","1691200803"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 05:00:00","2023-08-05","Saturday","05-00-00","Off-Peak","31","31988112.000","0.0061","0.0058","0.369628","80601416.0000","0.0003","0.0156","0.403","-0.3696","1691204403"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 06:00:00","2023-08-05","Saturday","06-00-00","Off-Peak","31","31988130.000","0.0180","0.0180","0.413392","80601416.0000","0.0000","0.0435","0.426","-0.4130","1691208003"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 07:00:00","2023-08-05","Saturday","07-00-00","Off-Peak","31","31988144.000","0.0140","0.0140","0.409125","80601416.0000","0.0000","0.0342","0.426","-0.4089","1691211604"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 08:00:00","2023-08-05","Saturday","08-00-00","Off-Peak","31","31988160.000","0.0160","-0.1520","0.434578","80601584.0000","0.1680","-0.3499","1.107","0.4071","1691215203"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 09:00:00","2023-08-05","Saturday","09-00-00","Off-Peak","31","31988160.000","0.0000","-4.3680","4.877773","80605952.0000","4.3680","-0.8955","6.268","2.1710","1691218803"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 10:00:00","2023-08-05","Saturday","10-00-00","Off-Peak","31","31988160.000","0.0000","-11.3600","11.588714","80617312.0000","11.3600","-0.9803","14.491","2.2910","1691222403"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 11:00:00","2023-08-05","Saturday","11-00-00","Off-Peak","31","31988160.000","0.0000","-12.7600","12.975501","80630072.0000","12.7600","-0.9834","14.673","2.3550","1691226003"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 12:00:00","2023-08-05","Saturday","12-00-00","Off-Peak","31","31988160.000","0.0000","-26.2480","26.340706","80656320.0000","26.2480","-0.9965","28.237","2.2080","1691229603"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 13:00:00","2023-08-05","Saturday","13-00-00","Off-Peak","31","31988160.000","0.0000","-32.8480","32.918614","80689168.0000","32.8480","-0.9979","34.439","2.1550","1691233203"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 14:00:00","2023-08-05","Saturday","14-00-00","Off-Peak","31","31988160.000","0.0000","-35.0560","35.122052","80724224.0000","35.0560","-0.9981","35.359","2.1530","1691236803"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 15:00:00","2023-08-05","Saturday","15-00-00","Off-Peak","31","31988160.000","0.0000","-30.0240","30.067029","80754248.0000","30.0240","-0.9986","35.039","1.6080","1691240403"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 16:00:00","2023-08-05","Saturday","16-00-00","Off-Peak","31","31988160.000","0.0000","-18.4800","18.567068","80772728.0000","18.4800","-0.9953","28.311","1.7960","1691244003"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 17:00:00","2023-08-05","Saturday","17-00-00","Off-Peak","31","31988160.000","0.0000","-8.6320","8.908683","80781360.0000","8.6320","-0.9689","17.092","2.2030","1691247603"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 18:00:00","2023-08-05","Saturday","18-00-00","Off-Peak","31","31988160.000","0.0000","-1.2800","2.286794","80782640.0000","1.2800","-0.5597","6.019","1.8950","1691251203"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 19:00:00","2023-08-05","Saturday","19-00-00","Off-Peak","31","31988192.000","0.0320","0.0240","0.109659","80782648.0000","0.0080","0.2189","2.089","0.1070","1691254803"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 20:00:00","2023-08-05","Saturday","20-00-00","Off-Peak","31","31988212.000","0.0200","0.0200","0.411486","80782648.0000","0.0000","0.0486","0.413","-0.4110","1691258403"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 21:00:00","2023-08-05","Saturday","21-00-00","Off-Peak","31","31988224.000","0.0120","0.0120","0.403067","80782648.0000","0.0000","0.0298","0.413","-0.4029","1691262004"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 22:00:00","2023-08-05","Saturday","22-00-00","Off-Peak","31","31988240.000","0.0160","0.0160","0.404429","80782648.0000","0.0000","0.0396","0.408","-0.4041","1691265603"
"1421236137","UCT - School Of Design Solar PV","2023-08-05 23:00:00","2023-08-05","Saturday","23-00-00","Off-Peak","31","31988256.000","0.0160","0.0160","0.401319","80782648.0000","0.0000","0.0399","0.403","-0.4010","1691269203"
"1421236137","UCT - School Of Design Solar PV","2023-08-06 00:00:00","2023-08-06","Sunday","00-00-00","Off-Peak","32","31988276.000","0.0200","0.0200","0.405494","80782648.0000","0.0000","0.0493","0.408","-0.4050","1691272803"
"1421236137","UCT - School Of Design Solar PV","2023-08-06 01:00:00","2023-08-06","Sunday","01-00-00","Off-Peak","32","31988286.000","0.0100","0.0100","0.400125","80782648.0000","0.0000","0.0250","0.406","-0.4000","1691276403"
